Customer_ID,Age,Gender,Location,Device,Customer_Type,Channel,Campaign_Type,Impressions,Clicks,Conversions,Campaign_Cost,Revenue,Discount_Used,Bounce_Rate_%,Session_Duration_sec,Email_Opened,Ad_Position,Date,Month
CUST100167,26,Female,Kolkata,Desktop,New,Affiliate,Awareness,48012,4322,244,"$9,097.00","$37,218.00",No,58.13,153,No,Middle,12/9/2024,December
CUST100168,54,Female,Pune,Desktop,Returning,Organic,Awareness,57426,1144,101,"$4,436.00",$946.00,Yes,25.82,520,Yes,Middle,8/3/2024,August
CUST100169,50,Female,Delhi,Desktop,New,Google Ads,Consideration,37129,5354,29,"$7,518.00","$13,364.00",No,25.18,635,No,Top,3/2/2024,March
CUST100170,59,Male,Chennai,Tablet,Returning,Google Ads,Awareness,70990,1619,270,"$4,739.00","$17,523.00",No,71.48,628,Yes,Middle,10/8/2024,October
CUST100171,41,Male,Mumbai,Mobile,New,Google Ads,Consideration,67148,4550,202,"$7,432.00","$38,187.00",No,40.36,308,No,Bottom,9/21/2024,September
CUST100172,32,Male,Bangalore,Mobile,New,Organic,Awareness,67148,258,211,$958.00,"$3,136.00",No,53.57,750,No,Top,6/26/2024,June
CUST100173,49,Male,Bangalore,Desktop,Returning,Google Ads,Consideration,17233,1167,152,"$9,952.00","$1,231.00",No,33.42,148,No,Bottom,10/16/2024,October
CUST100174,49,Female,Pune,Tablet,New,Affiliate,Consideration,37230,4633,165,"$7,005.00","$5,872.00",No,28.87,474,Yes,Middle,3/24/2024,March
CUST100175,41,Female,Mumbai,Desktop,New,Social Media,Conversion,24212,3928,42,"$9,849.00","$16,492.00",No,72.39,629,Yes,Middle,5/29/2024,May
CUST100176,58,Female,Hyderabad,Mobile,New,Influencer,Consideration,66078,4264,39,"$1,159.00","$17,396.00",Yes,73.53,767,Yes,Bottom,6/7/2024,June
CUST100177,29,Male,Kolkata,Mobile,Returning,Google Ads,Awareness,71913,2124,150,"$3,021.00","$33,351.00",No,76.9,871,Yes,Middle,9/17/2024,September
CUST100178,56,Male,Ahmedabad,Mobile,New,Affiliate,Consideration,27381,2223,43,"$5,295.00","$39,875.00",No,78.36,53,No,Middle,7/12/2024,July
CUST100179,19,Male,Delhi,Desktop,Returning,Email,Awareness,72010,3688,80,"$6,178.00","$11,000.00",No,42.91,657,No,Middle,5/16/2024,May
CUST100180,20,Male,Hyderabad,Desktop,New,Influencer,Consideration,16018,4651,256,"$3,313.00","$25,709.00",Yes,74.72,851,Yes,Middle,11/12/2024,November
CUST100181,54,Female,Mumbai,Tablet,New,Google Ads,Conversion,15991,2182,102,"$1,031.00","$4,125.00",No,37.67,79,No,Top,2/16/2024,February
CUST100182,34,Female,Pune,Tablet,New,Google Ads,Conversion,49186,5330,380,"$2,705.00","$1,442.00",No,14.2,393,Yes,Bottom,7/22/2024,July
CUST100183,19,Male,Mumbai,Mobile,Returning,Influencer,Awareness,32844,3625,337,"$8,884.00","$4,453.00",Yes,65.15,133,Yes,Top,9/4/2024,September
CUST100184,19,Male,Pune,Mobile,Returning,Influencer,Consideration,79392,4481,40,$991.00,"$24,093.00",Yes,25.92,330,Yes,Middle,2/7/2024,February
CUST100185,45,Female,Hyderabad,Tablet,Returning,Google Ads,Awareness,46569,3585,317,"$2,685.00",$730.00,No,46.12,132,No,Top,5/31/2024,May
CUST100186,40,Female,Hyderabad,Mobile,New,Affiliate,Conversion,46773,3637,187,"$7,370.00","$16,682.00",No,23.11,468,No,Bottom,12/13/2024,December
CUST100187,54,Female,Ahmedabad,Tablet,New,Email,Awareness,50938,5388,207,"$3,201.00","$26,156.00",Yes,41.32,882,No,Middle,4/6/2024,April
CUST100188,49,Female,Mumbai,Desktop,New,Affiliate,Awareness,60326,2953,393,"$5,487.00",$745.00,No,80.79,224,Yes,Bottom,12/1/2024,December
CUST100189,50,Male,Mumbai,Mobile,Returning,Organic,Consideration,78853,3128,107,"$3,532.00","$16,115.00",Yes,59.05,214,Yes,Bottom,5/18/2024,May
CUST100190,18,Female,Kolkata,Mobile,New,Social Media,Conversion,55658,484,328,"$9,103.00","$6,614.00",Yes,21.85,541,No,Middle,4/5/2024,April
CUST100191,36,Female,Bangalore,Tablet,New,Social Media,Conversion,12060,2054,333,"$7,270.00","$12,213.00",Yes,68.04,364,Yes,Top,9/26/2024,September
CUST100192,19,Female,Pune,Desktop,Returning,Social Media,Consideration,59960,2914,193,"$1,742.00","$14,829.00",No,77.83,570,No,Bottom,10/9/2024,October
CUST100193,43,Female,Bangalore,Mobile,New,Google Ads,Consideration,50700,5360,56,"$6,632.00","$28,786.00",Yes,23.31,664,Yes,Bottom,12/26/2024,December
CUST100194,49,Male,Delhi,Mobile,Returning,Email,Consideration,52267,2805,120,"$3,213.00","$7,538.00",Yes,69.53,270,Yes,Middle,8/30/2024,August
CUST100195,23,Male,Delhi,Tablet,New,Email,Conversion,17396,2940,297,"$1,889.00",$163.00,No,53.93,318,No,Middle,7/23/2024,July
CUST100196,49,Male,Mumbai,Desktop,New,Organic,Conversion,22997,830,84,"$8,650.00","$2,840.00",Yes,58.34,434,Yes,Middle,7/29/2024,July
CUST100197,21,Male,Hyderabad,Tablet,New,Google Ads,Consideration,35369,5929,65,"$1,372.00","$18,644.00",No,85.12,606,Yes,Top,6/11/2024,June
CUST100198,28,Male,Delhi,Desktop,New,Google Ads,Awareness,44917,5998,69,"$7,932.00","$8,484.00",Yes,12.92,58,Yes,Top,4/17/2024,April
CUST100199,34,Male,Delhi,Desktop,New,Google Ads,Conversion,6068,418,394,"$3,009.00","$38,008.00",No,61.1,247,Yes,Top,1/11/2024,January
CUST100200,55,Female,Ahmedabad,Tablet,Returning,Email,Consideration,43771,1095,232,"$4,619.00",$395.00,No,16.52,366,Yes,Bottom,3/5/2024,March
CUST100201,41,Female,Bangalore,Tablet,New,Google Ads,Consideration,19552,2839,242,"$2,540.00","$22,431.00",No,73.17,212,No,Middle,1/30/2024,January
CUST100202,22,Female,Ahmedabad,Desktop,New,Influencer,Awareness,44513,1882,266,"$5,467.00","$18,853.00",No,81.69,208,Yes,Middle,3/5/2024,March
CUST100203,51,Female,Bangalore,Tablet,Returning,Influencer,Consideration,19999,3299,3,$404.00,"$34,359.00",Yes,16.92,853,Yes,Bottom,9/11/2024,September
CUST100204,23,Male,Kolkata,Mobile,Returning,Influencer,Awareness,1807,905,78,"$1,261.00","$10,176.00",Yes,12.07,333,No,Middle,12/19/2024,December
CUST100205,39,Female,Ahmedabad,Mobile,Returning,Google Ads,Awareness,76422,5558,217,$580.00,"$8,043.00",Yes,86.45,288,Yes,Top,9/6/2024,September
CUST100206,28,Male,Kolkata,Mobile,New,Influencer,Conversion,22443,5599,378,"$4,416.00","$1,404.00",Yes,84.12,35,Yes,Middle,8/29/2024,August
CUST100207,33,Female,Delhi,Mobile,Returning,Organic,Consideration,77703,2586,235,"$3,856.00","$14,904.00",Yes,83.9,825,No,Middle,5/3/2024,May
CUST100208,50,Female,Mumbai,Mobile,Returning,Google Ads,Conversion,75997,3260,78,"$2,988.00","$21,389.00",No,85.17,709,No,Middle,12/30/2024,December
CUST100209,26,Female,Bangalore,Tablet,Returning,Organic,Conversion,35862,1693,176,"$1,739.00","$25,015.00",Yes,50.01,774,Yes,Top,1/22/2024,January
CUST100210,23,Male,Delhi,Desktop,Returning,Influencer,Conversion,18116,2769,241,$473.00,"$22,853.00",No,88.15,587,No,Top,3/31/2024,March
CUST100211,33,Female,Hyderabad,Tablet,New,Google Ads,Consideration,5467,2004,164,"$8,659.00","$37,160.00",No,81.38,409,No,Top,7/9/2024,July
CUST100212,46,Male,Bangalore,Mobile,Returning,Affiliate,Consideration,42034,5279,393,"$3,516.00","$22,578.00",Yes,17.81,491,Yes,Middle,1/6/2024,January
CUST100213,20,Male,Delhi,Mobile,Returning,Social Media,Consideration,16965,1711,275,$864.00,"$26,050.00",Yes,75.02,852,No,Bottom,1/15/2024,January
CUST100214,37,Female,Kolkata,Tablet,New,Affiliate,Conversion,58106,4173,351,"$2,967.00","$12,788.00",Yes,67,736,No,Middle,9/21/2024,September
CUST100215,53,Male,Ahmedabad,Tablet,New,Social Media,Awareness,78218,3787,328,"$9,854.00","$33,291.00",Yes,20.73,544,No,Top,9/30/2024,September
CUST100216,36,Male,Pune,Desktop,Returning,Social Media,Conversion,20429,677,177,"$9,363.00","$11,184.00",Yes,69.03,700,Yes,Bottom,11/12/2024,November
CUST100217,43,Female,Bangalore,Mobile,New,Influencer,Awareness,23330,3276,158,"$3,959.00","$10,225.00",Yes,48.79,895,No,Bottom,5/15/2024,May
CUST100218,20,Female,Pune,Tablet,Returning,Social Media,Consideration,51107,4074,299,"$7,091.00","$26,220.00",Yes,78.31,576,Yes,Top,12/31/2024,December
CUST100219,36,Female,Bangalore,Desktop,New,Social Media,Consideration,16978,1530,30,"$9,622.00","$39,680.00",No,75.5,894,Yes,Bottom,5/31/2024,May
CUST100220,37,Female,Bangalore,Mobile,New,Affiliate,Conversion,65586,5266,330,"$4,106.00","$2,706.00",Yes,85.39,615,Yes,Top,7/21/2024,July
CUST100221,49,Female,Ahmedabad,Mobile,Returning,Social Media,Awareness,51689,1088,40,"$7,629.00","$4,438.00",No,16.02,368,Yes,Middle,10/7/2024,October
CUST100222,24,Female,Kolkata,Mobile,New,Google Ads,Consideration,16488,1405,3,"$6,021.00","$27,884.00",Yes,66.82,182,No,Top,8/27/2024,August
CUST100223,58,Male,Chennai,Tablet,New,Organic,Consideration,10941,2634,369,"$7,432.00","$35,399.00",No,40.17,605,Yes,Top,11/29/2024,November
CUST100224,50,Female,Chennai,Mobile,Returning,Organic,Conversion,16109,791,269,"$8,396.00","$4,221.00",No,72.08,345,Yes,Top,11/1/2024,November
CUST100225,57,Female,Pune,Mobile,Returning,Google Ads,Conversion,4170,2594,173,"$7,744.00","$21,018.00",No,58.2,634,No,Top,5/30/2024,May
CUST100226,56,Male,Mumbai,Desktop,New,Influencer,Conversion,75573,2216,309,"$8,457.00","$17,945.00",Yes,49.65,276,Yes,Bottom,9/21/2024,September
CUST100227,35,Female,Delhi,Tablet,New,Affiliate,Awareness,21528,4735,91,"$9,611.00","$10,592.00",No,10.34,232,No,Middle,10/15/2024,October
CUST100228,57,Male,Mumbai,Desktop,Returning,Email,Awareness,52336,2017,383,$797.00,"$15,146.00",No,58.57,225,Yes,Top,8/6/2024,August
CUST100229,18,Female,Mumbai,Tablet,New,Organic,Consideration,75227,2102,88,"$1,324.00","$7,783.00",Yes,43.63,579,Yes,Top,12/15/2024,December
CUST100230,28,Female,Chennai,Mobile,Returning,Affiliate,Conversion,9716,2448,86,"$2,526.00","$35,692.00",No,36.6,419,No,Bottom,10/12/2024,October
CUST100231,45,Male,Delhi,Desktop,New,Organic,Consideration,14755,791,32,"$2,508.00","$19,144.00",No,89.1,331,Yes,Bottom,4/7/2024,April
CUST100232,42,Female,Chennai,Tablet,New,Email,Awareness,22341,2294,136,$609.00,"$12,489.00",Yes,66.03,322,Yes,Top,3/25/2024,March
CUST100233,40,Male,Ahmedabad,Tablet,Returning,Social Media,Consideration,13078,1183,165,"$1,990.00","$27,164.00",Yes,53.19,88,Yes,Top,1/21/2024,January
CUST100234,48,Female,Ahmedabad,Mobile,Returning,Email,Consideration,21050,3657,88,"$7,262.00","$11,604.00",Yes,79.5,255,Yes,Top,5/15/2024,May
CUST100235,47,Female,Chennai,Mobile,New,Social Media,Conversion,70239,4902,81,"$3,399.00","$25,846.00",Yes,28.17,758,Yes,Bottom,1/16/2024,January
CUST100236,59,Male,Kolkata,Desktop,New,Organic,Consideration,49117,4451,42,"$8,703.00","$35,197.00",Yes,59.59,110,Yes,Middle,5/31/2024,May
CUST100237,52,Female,Chennai,Desktop,New,Affiliate,Conversion,63144,5076,134,"$5,939.00","$24,817.00",Yes,78.87,543,No,Top,2/4/2024,February
CUST100238,24,Female,Hyderabad,Tablet,New,Affiliate,Consideration,35101,3713,343,"$2,181.00","$7,953.00",No,19.89,803,No,Top,3/18/2024,March
CUST100239,33,Male,Mumbai,Desktop,Returning,Influencer,Consideration,5884,5696,295,"$3,376.00","$4,085.00",No,28.89,186,Yes,Top,4/30/2024,April
CUST100240,43,Female,Kolkata,Mobile,New,Organic,Awareness,72155,3370,340,"$2,688.00","$20,116.00",Yes,16.61,333,Yes,Top,10/15/2024,October
CUST100241,19,Male,Kolkata,Desktop,New,Influencer,Awareness,63183,2399,118,"$8,691.00","$22,333.00",Yes,89.4,271,Yes,Bottom,9/22/2024,September
CUST100242,18,Female,Mumbai,Desktop,Returning,Organic,Consideration,29335,792,317,"$6,053.00","$32,873.00",No,56.47,31,Yes,Top,11/26/2024,November
CUST100243,29,Male,Kolkata,Tablet,Returning,Social Media,Consideration,21909,743,182,"$3,559.00","$4,316.00",No,49.16,559,Yes,Middle,5/23/2024,May
CUST100244,22,Female,Mumbai,Mobile,Returning,Organic,Conversion,18176,1238,34,"$4,697.00","$23,004.00",No,37.07,32,Yes,Middle,10/15/2024,October
CUST100245,54,Male,Hyderabad,Tablet,New,Organic,Awareness,30378,4746,170,"$4,535.00","$13,849.00",No,45.96,73,Yes,Middle,10/25/2024,October
CUST100246,49,Male,Bangalore,Mobile,Returning,Social Media,Awareness,63905,725,10,$671.00,"$2,952.00",Yes,72.07,354,No,Middle,10/26/2024,October
CUST100247,26,Female,Kolkata,Mobile,Returning,Google Ads,Consideration,4775,5182,385,"$3,720.00","$13,914.00",No,83.34,514,Yes,Top,2/12/2024,February
CUST100248,58,Female,Pune,Tablet,New,Google Ads,Conversion,8463,5095,334,"$5,845.00","$34,170.00",Yes,18.4,204,Yes,Top,4/3/2024,April
CUST100249,52,Male,Pune,Desktop,Returning,Organic,Awareness,68681,1301,78,"$9,504.00",$395.00,Yes,33.97,29,Yes,Bottom,10/2/2024,October
CUST100250,36,Female,Hyderabad,Tablet,Returning,Google Ads,Consideration,73873,2755,132,"$2,449.00","$8,719.00",Yes,25.13,682,No,Bottom,5/23/2024,May
CUST100251,33,Male,Mumbai,Desktop,New,Affiliate,Consideration,61465,4557,371,"$9,908.00","$31,534.00",No,44.84,261,No,Middle,10/1/2024,October
CUST100252,20,Female,Pune,Tablet,Returning,Organic,Consideration,50260,5435,167,"$1,967.00","$32,577.00",No,52.44,761,No,Top,6/28/2024,June
CUST100253,37,Female,Hyderabad,Tablet,New,Email,Consideration,73561,630,235,"$7,680.00","$10,802.00",Yes,67.7,890,Yes,Top,10/9/2024,October
CUST100254,41,Male,Chennai,Desktop,Returning,Social Media,Consideration,42542,1751,301,"$9,570.00","$4,582.00",No,80.05,541,No,Top,9/11/2024,September
CUST100255,50,Male,Delhi,Desktop,Returning,Influencer,Awareness,58818,5074,20,"$1,636.00","$36,296.00",Yes,53.37,207,No,Bottom,12/8/2024,December
CUST100256,41,Female,Pune,Desktop,Returning,Social Media,Awareness,26050,1672,136,"$2,770.00","$26,689.00",Yes,49.1,649,No,Bottom,10/20/2024,October
CUST100257,28,Female,Ahmedabad,Tablet,New,Organic,Conversion,37587,5815,326,"$5,063.00","$38,461.00",No,56.06,469,Yes,Bottom,10/1/2024,October
CUST100258,25,Female,Delhi,Desktop,Returning,Email,Consideration,7453,921,154,"$8,996.00","$27,527.00",Yes,81.07,220,No,Top,4/10/2024,April
CUST100259,53,Female,Ahmedabad,Desktop,Returning,Social Media,Conversion,21804,5537,272,"$6,465.00","$23,045.00",No,61.88,510,No,Top,1/2/2024,January
CUST100260,55,Female,Mumbai,Desktop,Returning,Influencer,Consideration,39239,4066,65,"$7,668.00","$31,351.00",No,72.99,121,Yes,Bottom,8/12/2024,August
CUST100261,57,Male,Pune,Mobile,Returning,Influencer,Consideration,25487,3216,231,"$4,568.00","$37,886.00",No,67.56,546,Yes,Middle,6/5/2024,June
CUST100262,37,Female,Hyderabad,Desktop,New,Email,Consideration,6538,5636,25,"$6,892.00","$14,906.00",No,83.88,772,Yes,Bottom,12/8/2024,December
CUST100263,52,Female,Bangalore,Desktop,Returning,Influencer,Conversion,3275,4916,364,"$1,675.00","$38,478.00",No,75.36,250,No,Top,2/25/2024,February
CUST100264,42,Male,Pune,Desktop,Returning,Affiliate,Consideration,7977,3551,199,"$5,914.00","$1,975.00",Yes,37.3,731,No,Top,3/4/2024,March
CUST100265,52,Male,Pune,Mobile,Returning,Influencer,Conversion,72410,190,172,"$9,661.00","$14,572.00",Yes,78.35,408,No,Top,7/15/2024,July
CUST100266,42,Male,Pune,Mobile,Returning,Email,Awareness,68319,4425,182,"$9,486.00","$26,589.00",No,47.4,623,No,Bottom,4/16/2024,April
CUST100267,46,Female,Pune,Desktop,New,Email,Consideration,17546,2419,39,"$8,332.00","$14,508.00",No,77.78,771,No,Top,12/28/2024,December
CUST100268,35,Male,Ahmedabad,Desktop,New,Social Media,Conversion,79927,4975,271,$687.00,"$13,150.00",No,82.46,498,Yes,Bottom,10/27/2024,October
CUST100269,35,Male,Hyderabad,Desktop,New,Influencer,Awareness,21025,3983,211,"$8,795.00","$2,752.00",No,64.82,737,Yes,Top,2/12/2024,February
CUST100270,19,Male,Hyderabad,Desktop,Returning,Influencer,Consideration,41681,1394,223,"$8,574.00","$10,417.00",No,67.51,116,No,Middle,9/27/2024,September
CUST100271,52,Male,Ahmedabad,Mobile,New,Organic,Awareness,1251,1616,159,"$5,979.00","$35,231.00",No,21.29,798,Yes,Bottom,3/14/2024,March
CUST100272,33,Female,Bangalore,Desktop,New,Organic,Consideration,14991,1015,34,"$8,311.00","$8,069.00",Yes,35.91,497,No,Middle,12/5/2024,December
CUST100273,58,Female,Hyderabad,Mobile,New,Email,Conversion,28242,3316,319,"$8,166.00","$4,841.00",No,54.62,494,No,Top,3/19/2024,March
CUST100274,53,Female,Hyderabad,Tablet,Returning,Organic,Consideration,49236,765,398,"$8,975.00","$36,498.00",No,10.28,344,Yes,Top,12/16/2024,December
CUST100275,50,Male,Mumbai,Mobile,Returning,Social Media,Consideration,62757,1829,120,"$3,668.00","$17,155.00",Yes,77.78,803,No,Top,5/10/2024,May
CUST100276,21,Male,Kolkata,Tablet,New,Social Media,Conversion,50920,5504,285,"$9,921.00","$7,544.00",No,39.56,531,Yes,Bottom,7/4/2024,July
CUST100277,50,Male,Mumbai,Mobile,Returning,Affiliate,Conversion,53757,762,169,$666.00,"$38,888.00",No,67.87,752,No,Bottom,11/28/2024,November
CUST100278,31,Male,Kolkata,Mobile,Returning,Affiliate,Conversion,43596,3340,335,"$2,396.00","$38,442.00",No,71.54,576,Yes,Middle,3/9/2024,March
CUST100279,38,Male,Delhi,Mobile,Returning,Email,Consideration,32128,1513,230,"$7,073.00","$35,793.00",Yes,53.85,846,Yes,Top,3/27/2024,March
CUST100280,37,Male,Bangalore,Desktop,New,Social Media,Awareness,76561,3540,99,"$6,114.00","$12,140.00",No,73.22,609,No,Middle,2/11/2024,February
CUST100281,25,Female,Kolkata,Mobile,Returning,Social Media,Conversion,25290,3442,232,"$6,023.00","$23,285.00",No,64.59,881,Yes,Top,3/20/2024,March
CUST100282,24,Female,Mumbai,Desktop,Returning,Affiliate,Awareness,76099,3175,1,"$4,019.00","$30,420.00",Yes,38.79,516,No,Top,12/4/2024,December
CUST100283,20,Male,Bangalore,Mobile,New,Organic,Conversion,30267,2743,15,$778.00,"$22,420.00",No,75.29,462,No,Bottom,6/14/2024,June
CUST100284,34,Female,Bangalore,Mobile,Returning,Affiliate,Conversion,5827,2020,220,"$8,362.00","$1,638.00",Yes,60.88,553,No,Bottom,8/11/2024,August
CUST100285,50,Male,Pune,Tablet,Returning,Email,Consideration,58825,4288,262,"$8,295.00","$27,805.00",Yes,22.82,355,No,Top,3/14/2024,March
CUST100286,29,Male,Chennai,Mobile,New,Social Media,Conversion,50053,1948,182,"$6,789.00","$9,768.00",No,71.83,569,Yes,Top,6/13/2024,June
CUST100287,39,Female,Chennai,Desktop,New,Email,Awareness,64327,4260,398,"$2,222.00","$18,506.00",No,64.09,292,Yes,Top,1/14/2024,January
CUST100288,39,Male,Chennai,Tablet,Returning,Affiliate,Consideration,57725,4877,22,"$2,226.00","$20,453.00",No,32.77,85,No,Middle,10/6/2024,October
CUST100289,47,Female,Bangalore,Tablet,Returning,Influencer,Conversion,58749,3542,246,"$7,290.00","$8,111.00",Yes,77.36,41,No,Middle,4/14/2024,April
CUST100290,55,Male,Pune,Mobile,Returning,Affiliate,Awareness,13144,2388,256,"$8,703.00","$28,543.00",Yes,39.92,624,No,Middle,10/20/2024,October
CUST100291,55,Male,Delhi,Mobile,New,Social Media,Consideration,31597,1191,115,"$5,308.00","$32,103.00",Yes,54.22,301,Yes,Bottom,3/27/2024,March
CUST100292,25,Female,Delhi,Tablet,New,Email,Awareness,79663,2773,68,"$3,893.00","$25,037.00",No,37.45,704,Yes,Top,8/30/2024,August
CUST100293,44,Male,Chennai,Desktop,Returning,Organic,Consideration,32130,2979,140,"$8,603.00","$9,765.00",Yes,67.95,847,No,Middle,4/27/2024,April
CUST100294,44,Male,Delhi,Mobile,Returning,Organic,Consideration,71910,1684,51,"$4,165.00","$26,297.00",Yes,56.49,117,Yes,Middle,4/9/2024,April
CUST100295,51,Male,Pune,Tablet,Returning,Social Media,Consideration,1606,2742,396,$577.00,"$3,853.00",No,47.62,187,Yes,Middle,9/17/2024,September
CUST100296,38,Female,Chennai,Desktop,Returning,Affiliate,Conversion,79929,3220,95,"$6,842.00","$7,901.00",Yes,11.63,744,Yes,Bottom,5/11/2024,May
CUST100297,47,Male,Kolkata,Mobile,New,Affiliate,Consideration,8919,702,54,"$1,893.00","$6,592.00",No,58.57,155,No,Bottom,1/4/2024,January
CUST100298,50,Male,Kolkata,Tablet,Returning,Google Ads,Conversion,56829,5132,284,"$7,207.00","$37,388.00",No,59.79,678,No,Bottom,11/11/2024,November
CUST100299,45,Male,Pune,Tablet,New,Affiliate,Conversion,41408,3928,145,"$2,151.00","$29,592.00",No,24.5,787,Yes,Middle,9/18/2024,September
CUST100300,50,Female,Ahmedabad,Mobile,New,Social Media,Conversion,39287,1529,385,"$6,775.00","$2,743.00",Yes,36.58,304,Yes,Bottom,9/18/2024,September
CUST100301,22,Female,Delhi,Desktop,New,Email,Conversion,55339,2283,282,"$8,658.00","$32,835.00",Yes,80.3,880,Yes,Bottom,10/25/2024,October
CUST100302,36,Female,Chennai,Desktop,Returning,Email,Consideration,21524,2304,49,"$5,294.00","$11,002.00",No,53.93,652,Yes,Top,1/10/2024,January
CUST100303,21,Female,Kolkata,Tablet,New,Google Ads,Conversion,23255,2163,297,"$8,160.00","$39,006.00",No,44.81,347,Yes,Middle,7/9/2024,July
CUST100304,52,Female,Pune,Desktop,New,Organic,Awareness,56040,2979,194,"$9,923.00","$17,360.00",Yes,84.88,313,No,Top,6/29/2024,June
CUST100305,34,Male,Hyderabad,Tablet,Returning,Social Media,Awareness,42074,1676,221,"$9,954.00","$19,658.00",Yes,74.96,742,Yes,Bottom,11/6/2024,November
CUST100306,45,Female,Kolkata,Mobile,Returning,Affiliate,Consideration,28856,3286,137,"$9,005.00","$16,203.00",Yes,17.8,691,No,Bottom,1/1/2024,January
CUST100307,47,Female,Hyderabad,Desktop,New,Influencer,Conversion,77760,1293,8,"$8,898.00","$8,194.00",No,78.71,649,No,Top,6/14/2024,June
CUST100308,46,Male,Pune,Mobile,Returning,Email,Awareness,9627,5762,2,"$2,916.00","$19,662.00",No,21.98,440,Yes,Bottom,1/7/2024,January
CUST100309,23,Female,Pune,Tablet,New,Social Media,Awareness,43204,3538,341,"$9,474.00","$16,952.00",Yes,23.98,163,No,Middle,12/30/2024,December
CUST100310,52,Male,Mumbai,Mobile,Returning,Google Ads,Conversion,78705,2035,37,"$9,203.00","$39,710.00",No,16.03,767,Yes,Middle,11/12/2024,November
CUST100311,58,Female,Kolkata,Desktop,New,Influencer,Conversion,11378,937,69,"$5,559.00","$36,361.00",No,48.51,681,Yes,Bottom,12/16/2024,December
